"code","stage1","stage2","stage3","x","y","lonD","lonM","lonS","latD","latM","latS"
"4613068500","전라남도","여수시","월호동","74","65","127","42","50.32","34","43","22.83"
"4613070000","전라남도","여수시","여서동","74","66","127","42","38.47","34","44","50.52"
"4613071000","전라남도","여수시","문수동","74","66","127","42","17.84","34","45","5.41"
"4613073000","전라남도","여수시","미평동","74","66","127","42","23.52","34","45","56.89"
"4613074000","전라남도","여수시","둔덕동","73","66","127","41","48.32","34","45","58.6"
"4613076500","전라남도","여수시","만덕동","74","66","127","44","47.88","34","44","58.39"
"4613078000","전라남도","여수시","쌍봉동","73","66","127","40","3.32","34","45","37.3"
"4613079000","전라남도","여수시","시전동","73","66","127","40","33.23","34","45","26.6"
"4613080000","전라남도","여수시","여천동","73","66","127","39","49.67","34","46","1.13"
"4613081000","전라남도","여수시","주삼동","73","66","127","39","54.71","34","47","4.11"
"4613082000","전라남도","여수시","삼일동","73","67","127","41","21.47","34","49","29.94"
"4613083000","전라남도","여수시","묘도동","74","68","127","42","42.79","34","52","22.74"
"4615000000","전라남도","순천시","","70","70","127","29","21.59","34","56","51.38"
"4615025000","전라남도","순천시","승주읍","68","71","127","23","30.91","35","0","40.88"
"4615031000","전라남도","순천시","해룡면","71","69","127","32","23.44","34","54","38.44"
"4615032000","전라남도","순천시","서면","70","71","127","29","25.55","34","59","30.25"
"4615033000","전라남도","순천시","황전면","69","73","127","25","44.91","35","5","53.92"
"4615034000","전라남도","순천시","월등면","68","73","127","22","57.44","35","5","25.21"
"4615035000","전라남도","순천시","주암면","65","73","127","14","13.84","35","4","25.6"
"4615036000","전라남도","순천시","송광면","66","70","127","15","57.44","34","58","15.61"
"4615037000","전라남도","순천시","외서면","66","69","127","16","46.08","34","54","38.47"
"4615038000","전라남도","순천시","낙안면","67","69","127","20","54.08","34","54","17.88"
"4615039000","전라남도","순천시","별량면","69","68","127","27","15.03","34","52","16.28"
"4615040000","전라남도","순천시","상사면","69","70","127","27","26.32","34","56","9.52"
"4615051500","전라남도","순천시","향동","70","70","127","28","52.64","34","56","58.67"
"4615054000","전라남도","순천시","매곡동","70","70","127","29","5.71","34","57","39.02"
"4615055000","전라남도","순천시","삼산동","70","70","127","29","9.28","34","58","4.13"
"4615056000","전라남도","순천시","조곡동","70","70","127","29","57.03","34","56","41.35"
"4615057000","전라남도","순천시","덕연동","70","70","127","30","26.4","34","56","46.19"
"4615058000","전라남도","순천시","풍덕동","70","70","127","29","57.52","34","56","19.53"
"4615059000","전라남도","순천시","남제동","70","70","127","29","24.4","34","56","17.91"
"4615060000","전라남도","순천시","저전동","70","70","127","29","9.91","34","56","41.69"
"4615061000","전라남도","순천시","장천동","70","70","127","29","20.0","34","56","43.5"
"4615062000","전라남도","순천시","중앙동","70","70","127","29","18.88","34","57","10.63"
"4615063500","전라남도","순천시","도사동","70","69","127","29","37.35","34","55","28.22"
"4615066100","전라남도","순천시","왕조1동","70","70","127","31","22.59","34","57","33.99"
"4615066500","전라남도","순천시","왕조2동","70","70","127","32","4.4","34","57","7.97"
"4617000000","전라남도","나주시","","56","71","126","42","46.32","35","0","46.22"
"4617025000","전라남도","나주시","남평읍","58","72","126","50","43.11","35","2","35.85"
"4617031000","전라남도","나주시","세지면","56","69","126","45","5.84","34","54","59.75"
"4617032000","전라남도","나주시","왕곡면","55","70","126","40","18.64","34","57","54.3"
"4617033000","전라남도","나주시","반남면","55","69","126","39","13.91","34","54","2.57"
"4617034000","전라남도","나주시","공산면","54","70","126","36","36.55","34","56","24.88"
"4617035000","전라남도","나주시","동강면","53","69","126","33","57.84","34","56","11.02"
"4617036000","전라남도","나주시","다시면","54","71","126","38","21.64","35","0","58.58"
"4617037000","전라남도","나주시","문평면","54","72","126","36","21.47","35","3","7.61"
"4617038000","전라남도","나주시","노안면","56","72","126","44","3.35","35","4","22.36"
"4617039000","전라남도","나주시","금천면","57","71","126","45","20.03","35","1","40.0"
"4617040000","전라남도","나주시","산포면","57","72","126","48","27.96","35","2","13.22"
"4617042000","전라남도","나주시","다도면","58","70","126","49","46.67","34","56","39.05"
"4617043000","전라남도","나주시","봉황면","57","70","126","47","10.76","34","57","18.72"
"4617051000","전라남도","나주시","송월동","56","71","126","43","37.76","35","0","51.66"
"4617052000","전라남도","나주시","영강동","56","71","126","42","32.23","35","0","3.52"
"4617054000","전라남도","나주시","금남동","56","71","126","43","4.32","35","1","41.19"
"4617055000","전라남도","나주시","성북동","56","72","126","43","17.2","35","1","54.78"
"4617058000","전라남도","나주시","영산동","56","71","126","42","57.96","34","59","48.25"
"4617060000","전라남도","나주시","이창동","56","71","126","42","45.52","34","59","40.11"
"4617062000","전라남도","나주시","빛가람동","57","71","126","47","21.99","35","1","20.83"
"4623000000","전라남도","광양시","","73","70","127","41","53.44","34","56","15.13"
"4623025000","전라남도","광양시","광양읍","71","70","127","34","59.52","34","58","12.75"
"4623031000","전라남도","광양시","봉강면","71","71","127","35","0.03","35","0","30.11"
"4623032000","전라남도","광양시","옥룡면","72","71","127","37","17.03","35","0","49.71"
"4623033000","전라남도","광양시","옥곡면","73","71","127","42","3.84","34","59","10.75"
"4623034000","전라남도","광양시","진상면","74","71","127","43","18.55","35","1","0.72"
"4623035000","전라남도","광양시","진월면","74","71","127","45","36.88","34","58","31.19"
"4623036000","전라남도","광양시","다압면","73","74","127","41","35.59","35","7","12.71"
"4623051500","전라남도","광양시","골약동","73","70","127","40","49.79","34","56","7.55"
"4623053000","전라남도","광양시","중마동","73","70","127","41","59.32","34","56","16.27"
"4623054000","전라남도","광양시","광영동","74","70","127","43","26.96","34","57","35.38"
"4623055000","전라남도","광양시","금호동","74","70","127","43","31.15","34","56","4.55"
"4623057000","전라남도","광양시","태인동","74","70","127","45","6.55","34","56","21.85"
"4671000000","전라남도","담양군","","61","78","126","59","24.59","35","19","5.25"
"4671025000","전라남도","담양군","담양읍","61","78","126","59","2.2","35","19","2.96"
"4671031000","전라남도","담양군","봉산면","60","77","126","57","32.44","35","16","23.36"
"4671032000","전라남도","담양군","고서면","60","76","126","58","30.71","35","13","13.72"
"4671033500","전라남도","담양군","가사문학면","61","75","127","1","47.76","35","10","27.91"
"4671034000","전라남도","담양군","창평면","61","76","127","1","15.91","35","14","8.86"
"4671035000","전라남도","담양군","대덕면","62","76","127","2","20.84","35","14","46.99"
"4671036000","전라남도","담양군","무정면","61","77","127","1","55.79","35","17","30.61"
"4671037000","전라남도","담양군","금성면","61","78","127","1","39.4","35","20","25.16"
"4671038000","전라남도","담양군","용면","61","79","126","59","22.55","35","21","42.83"
"4671039000","전라남도","담양군","월산면","60","78","126","57","24.32","35","20","14.07"
"4671040000","전라남도","담양군","수북면","60","77","126","55","50.88","35","17","55.36"
"4671041000","전라남도","담양군","대전면","59","77","126","53","24.32","35","16","18.5"
"4672000000","전라남도","곡성군","","66","77","127","17","38.79","35","16","44.24"
"4672025000","전라남도","곡성군","곡성읍","66","77","127","17","54.4","35","16","45.0"
"4672031000","전라남도","곡성군","오곡면","66","77","127","18","58.0","35","16","9.33"
"4672032000","전라남도","곡성군","삼기면","65","76","127","12","49.67","35","13","58.58"
"4672033000","전라남도","곡성군","석곡면","65","74","127","15","22.4","35","7","47.72"
"4672034000","전라남도","곡성군","목사동면","66","74","127","18","7.32","35","7","3.64"
"4672035000","전라남도","곡성군","죽곡면","67","74","127","19","17.0","35","8","53.28"
"4672036000","전라남도","곡성군","고달면","67","77","127","20","36.47","35","17","33.36"
"4672037000","전라남도","곡성군","옥과면","63","77","127","8","15.71","35","16","25.58"
"4672038000","전라남도","곡성군","입면","64","77","127","12","22.47","35","17","38.69"
"4672039000","전라남도","곡성군","겸면","64","76","127","10","28.35","35","15","9.3"
"4672040000","전라남도","곡성군","오산면","63","76","127","7","25.03","35","14","5.6"
"4673000000","전라남도","구례군","","69","75","127","27","53.76","35","11","58.05"
"4673025000","전라남도","구례군","구례읍","69","76","127","27","54.79","35","12","20.46"
"4673031000","전라남도","구례군","문척면","70","75","127","29","28.32","35","11","19.41"
"4673032000","전라남도","구례군","간전면","71","75","127","32","45.32","35","10","30.5"
"4673033000","전라남도","구례군","토지면","70","75","127","31","42.11","35","11","41.16"
"4673034000","전라남도","구례군","마산면","70","76","127","29","22.23","35","13","12.42"
"4673035000","전라남도","구례군","광의면","69","77","127","26","31.47","35","15","25.77"
"4673036000","전라남도","구례군","용방면","69","76","127","25","56.2","35","14","51.33"
"4673037000","전라남도","구례군","산동면","69","78","127","26","29.52","35","18","45.91"
"4677000000","전라남도","고흥군","","66","62","127","17","13.4","34","36","29.05"
"4677025000","전라남도","고흥군","고흥읍","66","62","127","16","56.79","34","36","10.69"
"4677025300","전라남도","고흥군","도양읍","64","61","127","8","26.0","34","31","35.05"
"4677031000","전라남도","고흥군","풍양면","65","62","127","14","38.67","34","34","20.75"
"4677032000","전라남도","고흥군","도덕면","64","61","127","10","47.59","34","33","49.0"
"4677033000","전라남도","고흥군","금산면","63","59","127","7","37.91","34","27","21.5"
"4677034000","전라남도","고흥군","도화면","67","60","127","19","10.23","34","30","25.08"
"4677035000","전라남도","고흥군","포두면","67","62","127","20","33.64","34","34","6.16"
"4677036000","전라남도","고흥군","봉래면","69","59","127","27","40.15","34","27","38.13"
"4677037000","전라남도","고흥군","점암면","68","63","127","22","53.71","34","38","58.97"
"4677038000","전라남도","고흥군","과역면","67","64","127","21","43.11","34","40","41.17"
"4677039000","전라남도","고흥군","남양면","67","65","127","20","30.84","34","43","32.99"
"4677040000","전라남도","고흥군","동강면","67","66","127","20","9.84","34","46","34.63"
"4677041000","전라남도","고흥군","대서면","66","66","127","17","10.52","34","46","5.52"
"4677042000","전라남도","고흥군","두원면","66","63","127","16","32.79","34","38","36.44"
"4677044000","전라남도","고흥군","영남면","69","62","127","27","29.0","34","35","55.86"
"4677045000","전라남도","고흥군","동일면","69","60","127","28","9.71","34","29","56.14"
"4678000000","전라남도","보성군","","62","66","127","4","55.52","34","46","6.0"
"4678025000","전라남도","보성군","보성읍","62","66","127","4","56.0","34","45","55.86"
"4678025300","전라남도","보성군","벌교읍","67","68","127","20","37.84","34","50","39.17"
"4678031000","전라남도","보성군","노동면","62","66","127","4","22.23","34","47","39.02"
"4678032000","전라남도","보성군","미력면","63","66","127","5","22.71","34","47","52.22"
"4678033000","전라남도","보성군","겸백면","64","67","127","9","14.15","34","49","34.91"
"4678034000","전라남도","보성군","율어면","64","68","127","11","20.79","34","52","3.13"
"4678035000","전라남도","보성군","복내면","63","69","127","8","0.0","34","53","23.77"
"4678036000","전라남도","보성군","문덕면","64","69","127","10","28.35","34","55","34.38"
"4678037000","전라남도","보성군","조성면","65","67","127","14","59.08","34","48","19.44"
"4678038000","전라남도","보성군","득량면","64","66","127","10","14.79","34","45","32.52"
"4678039000","전라남도","보성군","회천면","63","64","127","5","14.79","34","39","56.35"
"4678040000","전라남도","보성군","웅치면","61","65","127","1","20.47","34","42","46.07"
"4679000000","전라남도","화순군","","61","72","126","59","18.84","35","3","41.33"
"4679025000","전라남도","화순군","화순읍","61","72","126","59","12.08","35","3","24.91"
"4679031000","전라남도","화순군","한천면","61","70","127","0","2.84","34","58","29.39"
"4679032000","전라남도","화순군","춘양면","60","70","126","57","43.59","34","56","51.14"
"4679033000","전라남도","화순군","청풍면","60","68","126","58","20.44","34","52","23.63"
"4679034000","전라남도","화순군","이양면","61","68","126","59","26.44","34","53","5.16"
"4679035000","전라남도","화순군","능주면","60","71","126","57","35.88","34","59","12.64"
"4679036000","전라남도","화순군","도곡면","59","71","126","55","10.47","34","59","35.16"
"4679037000","전라남도","화순군","도암면","59","69","126","53","56.0","34","56","4.97"
"4679038000","전라남도","화순군","이서면","62","73","127","4","23.4","35","6","26.57"
"4679039500","전라남도","화순군","백아면","63","75","127","8","3.79","35","9","54.25"
"4679040000","전라남도","화순군","동복면","63","72","127","7","52.44","35","4","5.11"
"4679041500","전라남도","화순군","사평면","63","71","127","5","52.64","35","0","15.11"
"4679042000","전라남도","화순군","동면","62","71","127","2","26.4","35","1","36.69"
"4680000000","전라남도","장흥군","","59","64","126","54","32.79","34","40","42.69"
"4680025000","전라남도","장흥군","장흥읍","59","64","126","54","16.96","34","40","35.97"
"4680025300","전라남도","장흥군","관산읍","60","61","126","56","27.52","34","33","30.3"
"4680025600","전라남도","장흥군","대덕읍","59","60","126","53","20.28","34","29","39.71"
"4680031000","전라남도","장흥군","용산면","59","62","126","54","58.08","34","36","42.36"
"4680032000","전라남도","장흥군","안양면","61","63","126","58","33.88","34","38","48.86"
"4680033000","전라남도","장흥군","장동면","61","65","126","59","50.55","34","44","48.5"
"4680034000","전라남도","장흥군","장평면","61","66","126","58","37.11","34","46","14.13"
"4680035000","전라남도","장흥군","유치면","58","66","126","50","28.15","34","47","57.1"
"4680036000","전라남도","장흥군","부산면","59","65","126","54","19.67","34","43","13.02"
"4680037000","전라남도","장흥군","회진면","60","59","126","56","29.88","34","28","42.3"
"4681000000","전라남도","강진군","","57","63","126","46","9.11","34","38","20.08"
"4681025000","전라남도","강진군","강진읍","57","63","126","46","32.08","34","37","57.97"
"4681031000","전라남도","강진군","군동면","58","63","126","49","1.59","34","38","30.32"
"4681032000","전라남도","강진군","칠량면","57","61","126","48","4.52","34","34","10.58"
"4681033000","전라남도","강진군","대구면","57","60","126","48","10.32","34","29","32.14"
"4681034000","전라남도","강진군","도암면","56","61","126","43","47.79","34","32","35.55"
"4681035000","전라남도","강진군","신전면","56","60","126","43","19.4","34","30","37.36"
"4681036000","전라남도","강진군","성전면","56","64","126","42","40.11","34","41","22.5"
"4681037000","전라남도","강진군","작천면","57","64","126","46","24.47","34","42","4.02"
"4681038000","전라남도","강진군","병영면","58","65","126","48","53.11","34","42","49.61"
"4681039000","전라남도","강진군","옴천면","57","65","126","47","47.23","34","44","31.0"
"4681040000","전라남도","강진군","마량면","58","59","126","49","15.59","34","26","50.41"
"4682000000","전라남도","해남군","","54","61","126","36","4.64","34","34","13.57"
"4682025000","전라남도","해남군","해남읍","54","61","126","36","4.55","34","33","43.38"
"4682031000","전라남도","해남군","삼산면","54","60","126","36","43.28","34","31","3.77"
"4682032000","전라남도","해남군","화산면","52","60","126","31","2.15","34","29","17.52"
"4682033000","전라남도","해남군","현산면","53","59","126","33","20.15","34","27","24.28"
"4682034000","전라남도","해남군","송지면","52","57","126","31","17.2","34","21","59.19"
"4682035000","전라남도","해남군","북평면","54","58","126","37","38.84","34","24","17.99"
"4682036000","전라남도","해남군","북일면","55","59","126","40","41.15","34","27","39.77"
"4682037000","전라남도","해남군","옥천면","55","61","126","38","59.52","34","33","51.67"
"4682038000","전라남도","해남군","계곡면","55","63","126","39","41.76","34","38","31.16"
"4682039000","전라남도","해남군","마산면","53","62","126","34","12.47","34","37","6.66"
"4682040000","전라남도","해남군","황산면","51","61","126","26","18.35","34","34","25.67"
"4682041000","전라남도","해남군","산이면","51","63","126","26","59.67","34","38","29.8"
"4682042000","전라남도","해남군","문내면","49","62","126","18","38.2","34","35","19.85"
"4682043000","전라남도","해남군","화원면","49","64","126","19","47.03","34","40","3.91"
"4683000000","전라남도","영암군","","56","66","126","41","55.03","34","47","49.16"
"4683025000","전라남도","영암군","영암읍","56","66","126","42","12.23","34","47","48.0"
"4683025300","전라남도","영암군","삼호읍","51","65","126","28","16.28","34","44","34.47"
"4683031000","전라남도","영암군","덕진면","56","67","126","41","56.67","34","48","56.77"
"4683032000","전라남도","영암군","금정면","56","68","126","45","3.76","34","51","35.85"
"4683033000","전라남도","영암군","신북면","55","68","126","41","40.55","34","53","13.99"
"4683034000","전라남도","영암군","시종면","54","68","126","36","32.84","34","51","55.85"
"4683035000","전라남도","영암군","도포면","55","67","126","38","44.71","34","50","31.58"
"4683036000","전라남도","영암군","군서면","55","66","126","39","9.35","34","46","35.44"
"4683037000","전라남도","영암군","서호면","54","65","126","35","13.03","34","45","6.8"
"4683038000","전라남도","영암군","학산면","53","65","126","34","19.76","34","43","23.16"
"4683039000","전라남도","영암군","미암면","53","64","126","34","25.71","34","41","46.19"
"4684000000","전라남도","무안군","","52","71","126","29","1.32","34","59","14.53"
"4684025000","전라남도","무안군","무안읍","52","71","126","28","42.0","34","59","14.89"
"4684025300","전라남도","무안군","일로읍","52","67","126","29","32.52","34","50","53.91"
"4684025600","전라남도","무안군","삼향읍","51","67","126","26","36.91","34","49","12.13"
"4684032000","전라남도","무안군","몽탄면","52","69","126","30","14.79","34","55","39.58"
"4684033000","전라남도","무안군","청계면","51","69","126","25","51.03","34","54","28.58"
"4684034000","전라남도","무안군","현경면","50","71","126","24","50.23","35","1","5.99"
"4684035000","전라남도","무안군","망운면","50","71","126","23","47.79","35","0","35.32"
"4684036000","전라남도","무안군","해제면","48","73","126","17","47.55","35","6","26.61"
"4684037000","전라남도","무안군","운남면","49","70","126","20","43.03","34","57","32.91"
"4686000000","전라남도","함평군","","52","72","126","31","7.03","35","3","45.88"
"4686025000","전라남도","함평군","함평읍","52","72","126","31","20.0","35","3","44.33"
"4686031000","전라남도","함평군","손불면","51","74","126","26","1.67","35","8","24.63"
"4686032000","전라남도","함평군","신광면","52","74","126","29","59.11","35","9","9.19"
"4686033000","전라남도","함평군","학교면","53","71","126","32","22.52","35","0","49.83"
"4686034000","전라남도","함평군","엄다면","52","71","126","31","4.47","35","0","25.88"
"4686035000","전라남도","함평군","대동면","53","72","126","32","0.32","35","3","56.36"
"4686036000","전라남도","함평군","나산면","54","73","126","36","39.55","35","6","38.88"
"4686037000","전라남도","함평군","해보면","54","75","126","36","11.59","35","10","38.69"
"4686038000","전라남도","함평군","월야면","54","75","126","38","3.52","35","10","36.97"
"4687000000","전라남도","영광군","","52","77","126","30","50.71","35","16","27.0"
"4687025000","전라남도","영광군","영광읍","52","77","126","30","50.15","35","16","29.64"
"4687025300","전라남도","영광군","백수읍","51","77","126","25","22.03","35","16","48.61"
"4687025600","전라남도","영광군","홍농읍","51","79","126","26","50.71","35","23","33.53"
"4687031000","전라남도","영광군","대마면","53","77","126","34","46.32","35","17","53.97"
"4687032000","전라남도","영광군","묘량면","53","76","126","32","42.76","35","15","14.52"
"4687033000","전라남도","영광군","불갑면","52","75","126","30","34.71","35","12","21.32"
"4687034000","전라남도","영광군","군서면","52","76","126","28","37.96","35","15","17.13"
"4687035000","전라남도","영광군","군남면","51","76","126","27","16.96","35","14","11.96"
"4687036000","전라남도","영광군","염산면","50","75","126","22","26.28","35","12","53.22"
"4687037000","전라남도","영광군","법성면","51","79","126","26","52.88","35","21","32.38"
"4687038000","전라남도","영광군","낙월면","45","75","126","8","22.64","35","11","56.89"
"4688000000","전라남도","장성군","","57","77","126","47","13.11","35","17","55.72"
"4688025000","전라남도","장성군","장성읍","57","77","126","47","14.23","35","18","0.02"
"4688031000","전라남도","장성군","진원면","58","77","126","50","7.67","35","16","12.38"
"4688032000","전라남도","장성군","남면","58","76","126","48","51.44","35","14","28.52"
"4688033000","전라남도","장성군","동화면","56","77","126","44","27.32","35","16","52.44"
"4688034000","전라남도","장성군","삼서면","55","76","126","38","54.52","35","13","44.8"
"4688035000","전라남도","장성군","삼계면","55","76","126","39","59.67","35","15","23.36"
"4688036000","전라남도","장성군","황룡면","57","77","126","46","30.2","35","17","8.88"
"4688037000","전라남도","장성군","서삼면","57","78","126","46","9.2","35","19","51.75"
"4688038000","전라남도","장성군","북일면","57","79","126","48","33.84","35","22","18.25"
"4688039000","전라남도","장성군","북이면","57","80","126","48","38.71","35","25","32.41"
"4688040000","전라남도","장성군","북하면","59","80","126","52","54.35","35","24","15.38"
"4689000000","전라남도","완도군","","57","56","126","45","25.55","34","18","28.27"
"4689025000","전라남도","완도군","완도읍","57","56","126","44","51.28","34","18","48.91"
"4689025300","전라남도","완도군","금일읍","62","57","127","1","53.59","34","20","44.49"
"4689025600","전라남도","완도군","노화읍","53","53","126","34","40.32","34","10","28.88"
"4689031000","전라남도","완도군","군외면","55","57","126","38","58.11","34","23","10.52"
"4689032000","전라남도","완도군","신지면","58","56","126","49","45.35","34","19","53.77"
"4689033000","전라남도","완도군","고금면","58","58","126","48","23.03","34","23","30.41"
"4689034000","전라남도","완도군","약산면","59","58","126","54","0.88","34","23","25.78"
"4689035000","전라남도","완도군","청산면","59","53","126","51","39.59","34","10","36.19"
"4689036000","전라남도","완도군","소안면","55","53","126","39","10.88","34","10","17.94"
"4689037000","전라남도","완도군","금당면","62","58","127","4","23.76","34","25","36.3"
"4689038000","전라남도","완도군","보길면","53","53","126","34","10.59","34","9","57.3"
"4689039000","전라남도","완도군","생일면","61","56","126","59","58.91","34","19","47.82"
"4690000000","전라남도","진도군","","48","59","126","15","55.96","34","29","1.5"
"4690025000","전라남도","진도군","진도읍","48","59","126","15","53.88","34","28","39.92"
"4690031000","전라남도","진도군","군내면","48","60","126","17","38.32","34","30","33.77"
"4690032000","전라남도","진도군","고군면","49","60","126","20","42.08","34","29","14.42"
"4690033000","전라남도","진도군","의신면","48","58","126","17","7.67","34","26","10.21"
"4690034000","전라남도","진도군","임회면","46","58","126","11","31.79","34","24","10.41"
"4690035000","전라남도","진도군","지산면","46","58","126","10","9.52","34","25","20.97"
"4690036000","전라남도","진도군","조도면","44","55","126","2","56.67","34","17","37.86"
"4691000000","전라남도","신안군","","50","66","126","22","54.23","34","47","23.32"
"4691025000","전라남도","신안군","지도읍","47","72","126","12","34.52","35","3","29.58"
"4691025300","전라남도","신안군","압해읍","49","68","126","18","51.88","34","51","44.5"
"4691031000","전라남도","신안군","증도면","46","71","126","8","29.84","34","59","59.02"
"4691032000","전라남도","신안군","임자면","45","73","126","6","47.47","35","4","52.11"
"4691033000","전라남도","신안군","자은면","44","68","126","2","57.88","34","52","52.88"
"4691034000","전라남도","신안군","비금면","42","65","125","55","43.08","34","45","7.92"
"4691035000","전라남도","신안군","도초면","42","64","125","57","19.47","34","42","1.77"
"4691036000","전라남도","신안군","흑산면","33","64","125","25","52.55","34","40","47.19"
"4691037000","전라남도","신안군","하의면","44","62","126","2","18.79","34","36","13.36"
"4691038000","전라남도","신안군","신의면","45","62","126","5","25.03","34","34","55.19"
"4691039000","전라남도","신안군","장산면","46","63","126","9","3.35","34","38","22.8"
"4691040000","전라남도","신안군","안좌면","45","65","126","7","36.0","34","45","10.61"
"4691041000","전라남도","신안군","팔금면","46","66","126","8","40.28","34","46","54.94"
"4691042000","전라남도","신안군","암태면","45","67","126","6","50.55","34","49","26.8"
"4700000000","경상북도","","","89","91","128","36","9.96","35","53","22.58"
"4711100000","경상북도","포항시남구","","102","94","129","21","42.0","36","0","20.47"
"4711125000","경상북도","포항시남구","구룡포읍","105","94","129","32","54.71","35","58","55.47"
"4711125300","경상북도","포항시남구","연일읍","102","94","129","20","47.11","35","59","19.05"
"4711125600","경상북도","포항시남구","오천읍","103","93","129","25","1.32","35","57","36.71"
"4711131000","경상북도","포항시남구","대송면","102","93","129","21","44.08","35","57","55.78"
"4711132000","경상북도","포항시남구","동해면","104","94","129","26","33.15","35","59","7.83"
"4711133000","경상북도","포항시남구","장기면","105","92","129","29","41.71","35","53","34.0"
"4711135000","경상북도","포항시남구","호미곶면","106","96","0","0","0.0","0","0","0.0"
"4711152500","경상북도","포항시남구","상대동","102","94","0","0","0.0","0","0","0.0"
"4711154500","경상북도","포항시남구","해도동","102","94","0","0","0.0","0","0","0.0"
"4711155000","경상북도","포항시남구","송도동","102","94","129","22","40.2","36","1","44.0"
"4711156000","경상북도","포항시남구","청림동","103","94","129","24","28.79","35","59","39.78"
"4711157000","경상북도","포항시남구","제철동","103","94","129","23","57.91","35","59","21.52"
"4711158000","경상북도","포항시남구","효곡동","102","94","129","19","59.44","36","0","18.17"
"4711159000","경상북도","포항시남구","대이동","102","94","129","20","43.2","36","0","50.97"
"4711300000","경상북도","포항시북구","","102","95","129","22","4.47","36","2","19.86"
"4711325000","경상북도","포항시북구","흥해읍","102","96","129","20","38.55","36","6","14.86"
"4711331000","경상북도","포항시북구","신광면","100","97","129","15","54.88","36","7","37.52"
"4711332000","경상북도","포항시북구","청하면","102","98","129","20","23.4","36","11","46.22"
"4711333000","경상북도","포항시북구","송라면","102","99","129","21","33.23","36","13","33.24"
"4711334000","경상북도","포항시북구","기계면","100","95","129","12","45.2","36","4","10.05"
"4711335000","경상북도","포항시북구","죽장면","97","97","129","5","52.88","36","9","26.0"
"4711336000","경상북도","포항시북구","기북면","99","96","129","10","6.96","36","7","32.19"
"4711352000","경상북도","포항시북구","중앙동","102","95","129","21","58.64","36","2","12.41"
"4711363000","경상북도","포항시북구","양학동","102","94","129","21","9.67","36","1","20.32"
"4711365500","경상북도","포항시북구","죽도동","102","95","0","0","0.0","0","0","0.0"
"4711366500","경상북도","포항시북구","용흥동","102","95","129","21","35.67","36","2","7.47"
"4711368000","경상북도","포항시북구","우창동","102","95","129","21","50.2","36","3","6.08"
"4711369000","경상북도","포항시북구","두호동","102","95","129","22","56.47","36","3","28.33"
"4711370000","경상북도","포항시북구","장량동","102","95","129","22","52.91","36","4","1.91"
"4711371000","경상북도","포항시북구","환여동","103","95","129","24","0.88","36","4","1.08"
"4713000000","경상북도","경주시","","100","91","129","13","37.28","35","51","11.41"
"4713025000","경상북도","경주시","감포읍","105","90","129","30","14.0","35","48","15.74"
"4713025300","경상북도","경주시","안강읍","100","93","129","13","46.0","35","59","13.91"
"4713025600","경상북도","경주시","건천읍","98","90","129","6","16.91","35","50","49.24"
"4713025900","경상북도","경주시","외동읍","102","88","129","19","38.52","35","42","46.63"
"4713031500","경상북도","경주시","문무대왕면","104","89","129","26","43.47","35","47","17.13"
"4713032000","경상북도","경주시","양남면","104","87","129","27","45.59","35","40","29.14"
"4713033000","경상북도","경주시","내남면","100","88","129","12","8.91","35","44","58.11"
"4713034000","경상북도","경주시","산내면","97","88","129","2","58.47","35","45","16.72"
"4713035000","경상북도","경주시","서면","97","91","129","3","17.52","35","53","18.27"
"4713036000","경상북도","경주시","현곡면","100","91","129","12","16.91","35","51","48.02"
"4713037000","경상북도","경주시","강동면","101","93","129","16","31.96","35","59","5.05"
"4713038000","경상북도","경주시","천북면","101","91","129","16","24.35","35","53","32.25"
"4713051500","경상북도","경주시","중부동","100","90","129","12","30.79","35","50","20.25"
"4713053000","경상북도","경주시","황오동","100","90","129","13","1.4","35","50","17.3"
"4713055000","경상북도","경주시","성건동","100","90","129","12","34.71","35","50","52.16"
"4713057000","경상북도","경주시","황남동","100","90","129","12","46.32","35","49","56.27"
"4713059000","경상북도","경주시","선도동","99","90","129","11","25.96","35","49","22.85"
"4713060500","경상북도","경주시","월성동","100","90","129","13","19.28","35","50","0.91"
"4713061500","경상북도","경주시","용강동","100","91","129","13","31.67","35","51","40.19"
"4713062100","경상북도","경주시","황성동","100","91","129","13","14.71","35","51","24.57"
"4713063000","경상북도","경주시","동천동","100","90","129","13","29.96","35","51","6.22"
"4713065000","경상북도","경주시","불국동","101","89","129","18","10.2","35","46","19.3"
"4713066000","경상북도","경주시","보덕동","101","90","129","17","23.4","35","49","54.19"
"4715000000","경상북도","김천시","","80","96","128","6","56.88","36","8","12.83"
"4715025000","경상북도","김천시","아포읍","83","97","128","15","20.44","36","9","24.86"
"4715031000","경상북도","김천시","농소면","81","95","128","10","28.23","36","6","11.0"
"4715032000","경상북도","김천시","남면","82","95","128","11","30.08","36","6","17.83"
"4715034000","경상북도","김천시","개령면","81","97","128","11","18.32","36","9","53.19"
"4715035000","경상북도","김천시","감문면","81","98","128","11","0.08","36","12","40.66"
"4715036000","경상북도","김천시","어모면","80","97","128","7","15.2","36","10","39.55"
"4715037000","경상북도","김천시","봉산면","79","96","128","3","44.64","36","8","18.77"
"4715038000","경상북도","김천시","대항면","79","96","128","1","27.67","36","7","17.5"
"4715039000","경상북도","김천시","감천면","80","94","128","7","39.64","36","3","46.99"
